active,age,associationId,backhandStyle,birthCity,birthDate,careerPrizeMoney,coach,doublesCareerLosses,doublesCareerTitles,doublesCareerWins,doublesHighestRank,doublesHighestRankDate,doublesLossesYearToDate,doublesRank,doublesTitlesYearToDate,doublesWinsYearToDate,firstName,handedness,heightCm,heightFt,id,lastName,nationality,natlId,playerHeadshotUrl,residence,singlesCareerLosses,singlesCareerTitles,singlesCareerWins,singlesHighestRank,singlesHighestRankDate,singlesLossesYearToDate,singlesRank,singlesTitlesYearToDate,singlesWinsYearToDate,weightKg,weightLb,yearToDatePrizeMoney,yearTurnedPro
True,21,U09Z,,,2004-03-17T00:00:00.000Z,210,,0,0,0,0,,0,0,0,0,Andres,,,,610f1784-6590-4260-820c-1f4f75a55362,Urquiola Montellano,Bolivia,BOL,https://www.atptour.com/-/media/alias/player-headshot/U09Z,,0,0,0,0,,0,0,0,0,,,0,0
True,20,U0A0,,,2005-03-10T00:00:00.000Z,564,,0,0,0,2267,2025-05-19T00:00:00.000Z,0,2267,0,0,Henrique Hamamoto,,,,7fe7d58b-f88c-43de-933b-5c18e6d501f0,Ushizima,Brazil,BRA,https://www.atptour.com/-/media/alias/player-headshot/U0A0,,0,0,0,1550,2022-08-15T00:00:00.000Z,0,0,0,0,,,0,0
True,20,U0A3,,Güssing,2004-07-05T00:00:00.000Z,20802,Herbert Rosenkranz,0,0,0,907,2023-09-25T00:00:00.000Z,0,1207,0,0,Matthias,right,180.0,"5'11""",bc9ad214-3f07-4713-865d-5db2efa454d0,Ujvary,Austria,AUT,https://www.atptour.com/-/media/alias/player-headshot/U0A3,,0,0,0,932,2024-04-01T00:00:00.000Z,0,1131,0,0,71.0,156.0,3680,0
True,20,U0A4,,,2004-12-07T00:00:00.000Z,770,,0,0,0,0,,0,0,0,0,Otaker,,,,1ad1fb39-c970-42f1-b92f-ad900757fe5c,Ungerman,Belgium,BEL,https://www.atptour.com/-/media/alias/player-headshot/U0A4,,0,0,0,0,,0,0,0,0,,,0,0
True,20,U0A9,two-handed,Campinas ,2004-12-22T00:00:00.000Z,1458,,0,0,0,0,,0,0,0,0,Breno Rossetto,right,180.0,"5'11""",3388c46f-1c33-460a-a5fd-0d4c276d7c40,Urvaneja,Brazil,BRA,https://www.atptour.com/-/media/alias/player-headshot/U0A9,,0,0,0,1860,2025-05-26T00:00:00.000Z,0,1866,0,0,85.0,187.0,0,0
True,18,U0AC,two-handed,Iasi,2006-11-14T00:00:00.000Z,5321,,0,0,0,1178,2024-11-25T00:00:00.000Z,0,1318,0,0,Daniel,right,173.0,"5'8""",798cd425-0e20-472f-aa1c-79bc149e6e11,Uta,Romania,ROU,https://www.atptour.com/-/media/alias/player-headshot/U0AC,,0,0,0,1495,2024-09-16T00:00:00.000Z,0,1567,0,0,66.0,145.0,1064,0
True,18,U0AF,,,2007-04-30T00:00:00.000Z,108,,0,0,0,0,,0,0,0,0,Manato,,,,1b4e8fe8-ee26-49de-9c60-cd3cb1daa601,Uchida,Japan,JPN,https://www.atptour.com/-/media/alias/player-headshot/U0AF,,0,0,0,0,,0,0,0,0,,,0,0
True,18,U0AH,,,2006-07-16T00:00:00.000Z,270,,0,0,0,0,,0,0,0,0,Nicolas,,,,5818ada8-314d-4b8d-adb2-32ad16c21830,Ulrich,Switzerland,SUI,https://www.atptour.com/-/media/alias/player-headshot/U0AH,,0,0,0,0,,0,0,0,0,,,0,0
True,19,U0AI,,,2005-06-16T00:00:00.000Z,144,,0,0,0,0,,0,0,0,0,Vaal,,,,4694b6ec-3c77-420c-8694-ecabd3fddc43,Urankar,Slovenia,SLO,https://www.atptour.com/-/media/alias/player-headshot/U0AI,,0,0,0,0,,0,0,0,0,,,0,0
True,19,U0AJ,,,2005-08-27T00:00:00.000Z,96,,0,0,0,2267,2025-05-19T00:00:00.000Z,0,2267,0,0,Lorenz Walter,,,,fc2954c1-34e2-4de1-a5ff-4a22edca06bf,Unkel,Germany,GER,https://www.atptour.com/-/media/alias/player-headshot/U0AJ,,0,0,0,0,,0,0,0,0,,,0,0
True,18,U0AK,,,2007-06-12T00:00:00.000Z,210,,0,0,0,0,,0,0,0,0,Yoshito,,,,409ae516-0205-4a06-97a4-9cfd5527c732,Ukari,Japan,JPN,https://www.atptour.com/-/media/alias/player-headshot/U0AK,,0,0,0,0,,0,0,0,0,,,0,0
True,18,U0AM,,,2007-03-22T00:00:00.000Z,414,,0,0,0,0,,0,0,0,0,Yubel,,,,22fc3ee7-0ffb-441e-84f6-7f890986e1d1,Ubri,United States,USA,https://www.atptour.com/-/media/alias/player-headshot/U0AM,,0,0,0,1782,2024-12-02T00:00:00.000Z,0,1866,0,0,,,0,0
True,21,U0AN,,,2004-04-02T00:00:00.000Z,414,,0,0,0,0,,0,0,0,0,Alexander,,,,0b57963b-931c-4081-9a55-03a301b593cf,Ushakov,Russia,RUS,https://www.atptour.com/-/media/alias/player-headshot/U0AN,,0,0,0,1866,2025-06-16T00:00:00.000Z,0,1866,0,0,,,414,0
True,18,U0AO,,,2007-01-17T00:00:00.000Z,468,,0,0,0,0,,0,0,0,0,Abdulaziz,,,,5818a286-dddb-493b-81d6-7a44aa33bbe6,Usmonjonov,Uzbekistan,UZB,https://www.atptour.com/-/media/alias/player-headshot/U0AO,,0,0,0,1866,2025-06-16T00:00:00.000Z,0,1866,0,0,,,468,0
True,37,U107,two-handed,Krivoy Rog,1988-03-25T00:00:00.000Z,130254,,0,0,0,164,2018-08-27T00:00:00.000Z,0,385,0,0,Volodoymyr,right,196.0,"6'5""",71b31321-2d0b-457a-a5b1-511a34571237,Uzhylovskyi,Ukraine,UKR,https://www.atptour.com/-/media/alias/player-headshot/U107,,0,0,0,492,2013-04-29T00:00:00.000Z,0,0,0,0,102.0,224.0,550,0
True,30,U120,two-handed,,1994-08-23T00:00:00.000Z,584295,Norberto Valsecchi,2,0,1,156,2025-06-16T00:00:00.000Z,0,156,0,0,Kaichi,right,180.0,"5'11""",8f0d0e15-2a12-42d8-84d5-7896ae0bbea2,Uchida,Japan,JPN,https://www.atptour.com/-/media/alias/player-headshot/U120,,3,0,3,147,2023-05-08T00:00:00.000Z,0,473,0,0,,,18653,2012
True,30,U131,two-handed,MEXICO CITY,1994-08-31T00:00:00.000Z,33276,Juan Mateus,0,0,0,239,2024-08-12T00:00:00.000Z,0,366,0,0,Andres,right,175.0,"5'9""",3e4af591-6d5e-40d7-8a06-88cbaea8e24b,Urrea,Colombia,COL,https://www.atptour.com/-/media/alias/player-headshot/U131,,0,0,0,1081,2019-09-23T00:00:00.000Z,0,1635,0,0,78.0,173.0,2690,0
True,32,U134,two-handed,"Sapporo, Japan",1992-08-05T00:00:00.000Z,1777866,Kentaro Masuda,24,1,12,102,2018-08-20T00:00:00.000Z,0,1415,0,0,Yasutaka,right,183.0,"6'0""",a77fd31e-dd3c-4acb-9629-b3e1016e03e7,Uchiyama,Japan,JPN,https://www.atptour.com/-/media/alias/player-headshot/U134,,28,0,13,78,2019-11-04T00:00:00.000Z,0,205,0,0,78.0,172.0,125943,2011
True,30,U174,two-handed,"Sakai, Japan",1995-06-02T00:00:00.000Z,123061,,6,0,1,128,2023-10-02T00:00:00.000Z,0,166,0,0,Kaito,right,180.0,"5'11""",8eface60-f55a-4b85-b5e4-b019052815c3,Uesugi,Japan,JPN,https://www.atptour.com/-/media/alias/player-headshot/U174,,0,0,0,650,2018-08-27T00:00:00.000Z,0,958,0,0,70.0,154.0,11683,0
True,28,U176,two-handed,"Kiev, Ukraine",1997-01-01T00:00:00.000Z,112450,Jan Kroslak,0,0,0,502,2024-10-21T00:00:00.000Z,0,740,0,0,Vadym,right,183.0,"6'0""",070f87ba-575f-4688-90d1-34def6a46240,Ursu,Ukraine,UKR,https://www.atptour.com/-/media/alias/player-headshot/U176,,0,0,0,299,2024-09-09T00:00:00.000Z,0,462,0,0,71.0,156.0,8109,0
True,25,U182,two-handed,"Buenos Aires, Argentina",1999-06-17T00:00:00.000Z,1457757,"Leonardo Olguin, Marcos Massonneau",6,0,0,232,2022-03-21T00:00:00.000Z,3,1091,0,0,Camilo,right,185.0,"6'1""",e97bd215-1ab2-40fc-be4b-bb2f19cc96f6,Ugo Carabelli,Argentina,ARG,https://www.atptour.com/-/media/alias/player-headshot/U182,,20,0,15,51,2025-05-26T00:00:00.000Z,11,53,0,11,83.0,182.0,605538,2016
True,31,V09L,two-handed,"Amsterdam, Netherlands",1994-04-12T00:00:00.000Z,566789,Jacob Meyer,33,2,37,29,2025-05-19T00:00:00.000Z,11,30,1,16,Sem,left,193.0,"6'4""",5427e046-3c3d-4cdc-ae2e-b6e7344aeb21,Verbeek,Netherlands,NED,https://www.atptour.com/-/media/alias/player-headshot/V09L,,0,0,0,531,2019-04-15T00:00:00.000Z,0,0,0,0,83.0,182.0,258377,0
True,24,V09O,,,2000-10-05T00:00:00.000Z,4629,,0,0,0,1915,2022-12-05T00:00:00.000Z,0,0,0,0,Sean,,,,bd0ef39e-2403-44f0-85f3-b6566eaa6be9,Van Rensburg,Australia,AUS,https://www.atptour.com/-/media/alias/player-headshot/V09O,,0,0,0,1357,2023-10-23T00:00:00.000Z,0,1866,0,0,,,0,0
True,24,V09T,two-handed,Palma de Mallorca,2001-04-13T00:00:00.000Z,49273,Ignacio Gonzalez,0,0,0,541,2021-04-12T00:00:00.000Z,0,1545,0,0,Pedro,right,178.0,"5'10""",0fffd7b9-6c76-42ca-8549-66c1a17894a2,Vives Marcos,Spain,ESP,https://www.atptour.com/-/media/alias/player-headshot/V09T,,0,0,0,515,2024-06-17T00:00:00.000Z,0,822,0,0,77.0,169.0,2576,0
True,26,V0A0,two-handed,,1998-07-14T00:00:00.000Z,192,,0,0,0,0,,0,0,0,0,Luka,right,,,e5f59229-7b4b-4a80-9fd0-25dad1be5707,Veselic,Croatia,CRO,https://www.atptour.com/-/media/alias/player-headshot/V0A0,,0,0,0,0,,0,0,0,0,,,0,0
True,27,V0A6,two-handed,Paris ,1997-08-20T00:00:00.000Z,21217,,0,0,0,1073,2022-08-29T00:00:00.000Z,0,1097,0,0,Paul,left,188.0,"6'2""",07844c37-33b6-443c-bd34-8ef40a4b25da,Valsecchi,France,FRA,https://www.atptour.com/-/media/alias/player-headshot/V0A6,,0,0,0,1054,2022-07-25T00:00:00.000Z,0,1720,0,0,83.0,182.0,1084,0
True,26,V0AH,two-handed,,1999-03-05T00:00:00.000Z,938,,0,0,0,0,,0,0,0,0,Nicola,ambidextrous,,,68bed2e9-67a6-4956-afcf-8d801f762441,Vidal,Italy,ITA,https://www.atptour.com/-/media/alias/player-headshot/V0AH,,0,0,0,1756,2024-09-16T00:00:00.000Z,0,1769,0,0,,,0,0
True,23,V0AM,two-handed,Hyvinkää,2001-06-21T00:00:00.000Z,1159563,Jan De Witt,2,0,2,243,2023-06-19T00:00:00.000Z,1,0,0,0,Otto,right,193.0,"6'4""",fae6e6a4-0977-4596-8d40-e5dc17b7f7a6,Virtanen,Finland,FIN,https://www.atptour.com/-/media/alias/player-headshot/V0AM,,21,0,15,91,2024-11-11T00:00:00.000Z,6,99,0,4,82.0,180.0,283466,2018
True,25,V0AS,two-handed,,1999-07-02T00:00:00.000Z,4811,,0,0,0,1020,2025-05-26T00:00:00.000Z,0,1041,0,0,Louis,right,,,6f59eeac-4d1b-4fc6-ba98-fa8eff97df5c,Van Herck,Luxembourg,LUX,https://www.atptour.com/-/media/alias/player-headshot/V0AS,,0,0,0,1524,2025-02-10T00:00:00.000Z,0,1556,0,0,,,1291,0
True,35,V0B1,two-handed,,1990-06-05T00:00:00.000Z,229,,0,0,0,2174,2024-01-29T00:00:00.000Z,0,0,0,0,Denny,right,,,5696e9b8-0a68-4d12-9f2e-2a33663e954a,Vojtischek,Germany,GER,https://www.atptour.com/-/media/alias/player-headshot/V0B1,,0,0,0,0,,0,0,0,0,,,97,0
True,25,V0B2,two-handed,"Nymburk, Czechia",1999-12-26T00:00:00.000Z,226963,Dusan Karol,0,0,0,141,2025-06-16T00:00:00.000Z,0,141,0,0,Michael,right,,,3f9b06aa-6bb2-48ba-80ca-e33364bf8a21,Vrbensky,Czechia,CZE,https://www.atptour.com/-/media/alias/player-headshot/V0B2,,1,0,0,277,2024-07-15T00:00:00.000Z,0,461,0,0,,,26140,0
True,26,V0B5,,,1999-03-15T00:00:00.000Z,9994,,0,0,0,1382,2022-10-03T00:00:00.000Z,0,1493,0,0,Lazar,,,,4cb743f6-517c-49c8-b366-9205cc02bb6b,Vojinovic,Serbia,SRB,https://www.atptour.com/-/media/alias/player-headshot/V0B5,,0,0,0,1305,2024-09-16T00:00:00.000Z,0,2105,0,0,,,886,0
True,26,V0BC,two-handed,Roubaix,1999-05-06T00:00:00.000Z,34680,,0,0,0,770,2023-07-17T00:00:00.000Z,0,1196,0,0,Cyril,right,180.0,"5'11""",cb9f18be-0d31-4187-9991-0f3b4e39d2b2,Vandermeersch,France,FRA,https://www.atptour.com/-/media/alias/player-headshot/V0BC,,0,0,0,670,2022-10-03T00:00:00.000Z,0,744,0,0,72.0,159.0,8215,0
True,25,V0BD,two-handed,Moscow,2000-04-18T00:00:00.000Z,48717,,0,0,0,1272,2018-03-19T00:00:00.000Z,0,1917,0,0,Nikolay,right,178.0,"5'10""",750765ad-19c5-4ecf-9e74-fc49f4b4a517,Vylegzhanin,Russia,RUS,https://www.atptour.com/-/media/alias/player-headshot/V0BD,,0,0,0,498,2024-03-18T00:00:00.000Z,0,516,0,0,81.0,178.0,10093,0
True,29,V0BL,,,1996-06-10T00:00:00.000Z,426,,0,0,0,1922,2024-10-21T00:00:00.000Z,0,1989,0,0,Rob,,,,316554a4-be69-4a39-b33b-b7a8bfdf4cb7,Van Den Berg,Netherlands,NED,https://www.atptour.com/-/media/alias/player-headshot/V0BL,,0,0,0,0,,0,0,0,0,,,54,0
True,24,V0BP,two-handed,Thionville,2000-08-27T00:00:00.000Z,46925,"Agustina Chlpac, Tennis Spora",0,0,0,482,2025-02-10T00:00:00.000Z,0,565,0,0,Marlon,right,170.0,"5'7""",b3a9b6c1-a6c7-45a5-aa85-f0c98894ac1c,Vankan,Germany,GER,https://www.atptour.com/-/media/alias/player-headshot/V0BP,,0,0,0,514,2024-07-15T00:00:00.000Z,0,776,0,0,70.0,154.0,4718,0
True,25,V0BS,,,2000-06-14T00:00:00.000Z,15877,,0,0,0,670,2020-01-06T00:00:00.000Z,0,1159,0,0,Martin,,,,b44b5dff-f0ae-4663-8003-cc59588a0dd5,Van Der Meerschen,Belgium,BEL,https://www.atptour.com/-/media/alias/player-headshot/V0BS,,0,0,0,787,2025-06-09T00:00:00.000Z,0,790,0,0,,,3246,0
True,25,V0C2,two-handed,Amsterdam,2000-04-12T00:00:00.000Z,2003,Giacomo Cinciripini,0,0,0,2267,2025-05-19T00:00:00.000Z,0,2267,0,0,Niels Peter,right,183.0,"6'0""",b78de1f7-1d22-4b7b-98b3-c0f9cbc20752,Van Noord,Canada,CAN,https://www.atptour.com/-/media/alias/player-headshot/V0C2,,0,0,0,1303,2025-05-19T00:00:00.000Z,0,1304,0,0,82.0,180.0,1107,0
True,25,V0C4,,,1999-07-17T00:00:00.000Z,5330,,0,0,0,1764,2025-05-19T00:00:00.000Z,0,1789,0,0,Guilherme,right,,,513ba6fd-0f0f-45bf-a074-6b4eb856a17f,Valdoleiros,Portugal,POR,https://www.atptour.com/-/media/alias/player-headshot/V0C4,,0,0,0,2050,2024-12-02T00:00:00.000Z,0,2138,0,0,,,1917,0
True,27,V0C7,,,1998-05-24T00:00:00.000Z,1460,,0,0,0,0,,0,0,0,0,Eduard,,,,25d2b772-3391-4699-8b84-71e3d57eca3e,Vlasceanu,Romania,ROU,https://www.atptour.com/-/media/alias/player-headshot/V0C7,,0,0,0,1606,2019-09-30T00:00:00.000Z,0,0,0,0,,,0,0
True,25,V0CD,two-handed,Ufa,1999-08-24T00:00:00.000Z,5983,Eliseo Molina,0,0,0,1254,2023-06-12T00:00:00.000Z,0,1304,0,0,Ilgiz,left,178.0,"5'10""",780ccafc-cf59-4029-84d3-074ff47242a3,Valiev,Russia,RUS,https://www.atptour.com/-/media/alias/player-headshot/V0CD,,0,0,0,1036,2024-11-25T00:00:00.000Z,0,1114,0,0,79.0,175.0,0,0
True,27,V0CG,two-handed,Epinal,1998-06-01T00:00:00.000Z,10338,,0,0,0,1649,2024-12-02T00:00:00.000Z,0,1863,0,0,Antoine,right,173.0,"5'8""",262feac9-74f1-44d1-8873-d845d65e4d2e,Vincent,France,FRA,https://www.atptour.com/-/media/alias/player-headshot/V0CG,,0,0,0,1114,2022-12-19T00:00:00.000Z,0,1188,0,0,71.0,156.0,1815,0
True,25,V0CI,two-handed,Grenoble,2000-04-17T00:00:00.000Z,37268,Le Cras Gaëtan ,0,0,0,687,2023-12-25T00:00:00.000Z,0,0,0,0,Emilien,right,178.0,"5'10""",bdf17d52-6bc7-4d8a-af13-166d5982550b,Voisin,France,FRA,https://www.atptour.com/-/media/alias/player-headshot/V0CI,,0,0,0,515,2023-06-19T00:00:00.000Z,0,1462,0,0,72.0,158.0,0,0
True,26,V0CS,two-handed,"Naples, Fl",1998-09-23T00:00:00.000Z,17834,Greg Van Emburgh,0,0,0,843,2025-05-05T00:00:00.000Z,0,930,0,0,Jake,right,191.0,"6'3""",36c19345-60cc-4076-93b5-9e592052bf2d,Van Emburgh,United States,USA,https://www.atptour.com/-/media/alias/player-headshot/V0CS,,0,0,0,955,2023-11-27T00:00:00.000Z,0,1439,0,0,88.0,195.0,1352,0
True,29,V0CX,,Pontedera,1996-04-12T00:00:00.000Z,4618,,0,0,0,1234,2025-04-21T00:00:00.000Z,0,1315,0,0,Gabriele,right,185.0,"6'1""",333c3905-1aef-47aa-a827-e7fc3427c672,Volpi,Italy,ITA,https://www.atptour.com/-/media/alias/player-headshot/V0CX,,0,0,0,1556,2025-05-19T00:00:00.000Z,0,1561,0,0,95.0,209.0,888,0
True,23,V0D0,single-handed,Groningen ,2001-10-05T00:00:00.000Z,46636,Alwin Visker ,0,0,0,366,2025-01-27T00:00:00.000Z,0,369,0,0,Niels,right,191.0,"6'3""",ab515b9b-7486-46a9-bc9f-9fa9556a3bf7,Visker,Netherlands,NED,https://www.atptour.com/-/media/alias/player-headshot/V0D0,,0,0,0,496,2024-11-04T00:00:00.000Z,0,624,0,0,87.0,191.0,4564,0
True,24,V0D1,,,2000-09-27T00:00:00.000Z,8491,,0,0,0,972,2024-05-20T00:00:00.000Z,0,0,0,0,Lorenzo,,,,6d80d707-75a6-42a9-b1cd-407c2a6cc5df,Vatteroni,Italy,ITA,https://www.atptour.com/-/media/alias/player-headshot/V0D1,,0,0,0,1391,2022-09-12T00:00:00.000Z,0,0,0,0,,,0,0
True,23,V0D4,single-handed,Sarajevo ,2001-07-15T00:00:00.000Z,122316,Rune Haertell Thomsen,0,0,0,285,2023-10-23T00:00:00.000Z,0,414,0,0,Eric,right,188.0,"6'2""",e6dede0c-ba57-4d6e-a8d2-24de47bfd6d2,Vanshelboim,Ukraine,UKR,https://www.atptour.com/-/media/alias/player-headshot/V0D4,,0,0,0,357,2024-02-19T00:00:00.000Z,0,463,0,0,87.0,192.0,15974,0
True,22,V0DG,two-handed,Murray Utah,2002-09-01T00:00:00.000Z,51696,,0,0,0,963,2023-07-03T00:00:00.000Z,0,1093,0,0,Quinn,right,191.0,"6'3""",f5be27d7-fe3a-42bb-9a7d-652096b422c9,Vandecasteele,United States,USA,https://www.atptour.com/-/media/alias/player-headshot/V0DG,,0,0,0,555,2024-05-06T00:00:00.000Z,0,727,0,0,79.0,175.0,5578,0
True,23,V0DI,two-handed,Alzano Lombardo ,2002-05-22T00:00:00.000Z,145645,Roberto Ruggeri ,0,0,0,265,2024-05-20T00:00:00.000Z,0,881,0,0,Samuel,right,191.0,"6'3""",2830f23f-6142-4d9c-9b55-269383f0e209,Vincent Ruggeri,Italy,ITA,https://www.atptour.com/-/media/alias/player-headshot/V0DI,,0,0,0,252,2024-11-11T00:00:00.000Z,0,455,0,0,85.0,187.0,8137,0
True,21,V0DO,two-handed,,2004-04-21T00:00:00.000Z,2915,,2,0,0,1410,2025-03-31T00:00:00.000Z,0,1425,0,0,Martin Antonio,left,,,398e2142-1987-47ef-9396-8f518e32e659,Vergara Del Puerto,Paraguay,PAR,https://www.atptour.com/-/media/alias/player-headshot/V0DO,,2,0,1,1550,2022-08-15T00:00:00.000Z,0,1681,0,0,,,1402,0
True,21,V0DP,two-handed,Asuncion ,2004-04-28T00:00:00.000Z,163381,Francisco Paco Cabello ,3,0,0,435,2025-04-21T00:00:00.000Z,0,561,0,0,Adolfo Daniel,right,183.0,"6'0""",e75f27f4-29da-467e-bc82-dd57926298bf,Vallejo,Paraguay,PAR,https://www.atptour.com/-/media/alias/player-headshot/V0DP,,4,0,6,187,2025-03-17T00:00:00.000Z,0,240,0,0,75.0,165.0,66199,2023
True,22,V0DQ,two-handed,Turku,2002-09-03T00:00:00.000Z,14916,Jarkko Haataja,0,0,0,525,2022-08-22T00:00:00.000Z,0,1150,0,0,Iiro,right,183.0,"6'0""",df2d084e-d9c7-47ac-9882-24b4592145ad,Vasa,Finland,FIN,https://www.atptour.com/-/media/alias/player-headshot/V0DQ,,0,0,0,838,2023-08-14T00:00:00.000Z,0,1490,0,0,76.0,167.0,0,0
True,22,V0DR,,,2003-05-13T00:00:00.000Z,3414,,0,0,0,0,,0,0,0,0,Ha Minh Duc,,,,3eff6221-0c8a-4cb9-83c5-8a7f5da68238,Vu,Vietnam,VIE,https://www.atptour.com/-/media/alias/player-headshot/V0DR,,0,0,0,1359,2022-10-17T00:00:00.000Z,0,0,0,0,,,0,0
True,23,V0DX,two-handed,Balcarce,2001-10-05T00:00:00.000Z,24567,Fermín Calvo Barceló,0,0,0,1079,2024-11-25T00:00:00.000Z,0,1197,0,0,Bautista,right,180.0,"5'11""",7d2d771e-2ee4-4e8c-96e8-90be76fa4992,Vilicich,Argentina,ARG,https://www.atptour.com/-/media/alias/player-headshot/V0DX,,0,0,0,601,2025-02-03T00:00:00.000Z,0,773,0,0,77.0,169.0,3814,0
True,21,V0DZ,two-handed,"Woluwe St Lambert, Belgium",2004-05-11T00:00:00.000Z,1985238,Yannick Quere,8,0,3,335,2023-01-09T00:00:00.000Z,0,864,0,0,Luca,right,178.0,"5'10""",71401b00-b333-4d13-837a-f70902a96a83,Van Assche,France,FRA,https://www.atptour.com/-/media/alias/player-headshot/V0DZ,,39,0,23,63,2023-10-23T00:00:00.000Z,0,186,0,1,72.0,158.0,109650,2021
True,23,V0E0,two-handed,Togliatti,2001-10-18T00:00:00.000Z,20958,,0,0,0,359,2025-01-27T00:00:00.000Z,0,372,0,0,Pavel,right,193.0,"6'4""",2b9be4a8-3552-4bdc-b0d7-9eff1268c3a1,Verbin,Russia,RUS,https://www.atptour.com/-/media/alias/player-headshot/V0E0,,0,0,0,1015,2024-11-11T00:00:00.000Z,0,1153,0,0,93.0,206.0,2986,0
True,22,V0E1,two-handed,Budapest,2002-11-16T00:00:00.000Z,14335,,0,0,0,814,2022-04-04T00:00:00.000Z,0,1539,0,0,Zsombor,left,183.0,"6'0""",8da5b917-0c38-49e4-bd7b-ace32e075744,Velcz,Hungary,HUN,https://www.atptour.com/-/media/alias/player-headshot/V0E1,,0,0,0,816,2021-12-20T00:00:00.000Z,0,1644,0,0,78.0,171.0,528,0
True,23,V0E3,two-handed,Duesseldorf,2002-02-13T00:00:00.000Z,18485,,0,0,0,763,2025-06-16T00:00:00.000Z,0,763,0,0,Jeffrey,right,183.0,"6'0""",2e8d1aa8-4e45-48a2-b36d-cfeb496b3368,Von Der Schulenburg,Switzerland,SUI,https://www.atptour.com/-/media/alias/player-headshot/V0E3,,0,0,0,916,2023-08-28T00:00:00.000Z,0,1122,0,0,77.0,169.0,2019,0
True,23,V0EM,,Veldhoven,2002-02-10T00:00:00.000Z,13095,"Kyle Spencer, Cris James",0,0,0,558,2024-09-30T00:00:00.000Z,0,1019,0,0,Fons,left,185.0,"6'1""",9ebedcab-415b-428a-bc39-8f2c11dbbe20,Van Sambeek,Netherlands,NED,https://www.atptour.com/-/media/alias/player-headshot/V0EM,,0,0,0,949,2023-11-27T00:00:00.000Z,0,1720,0,0,84.0,185.0,0,0
True,24,V0EO,,,2001-05-26T00:00:00.000Z,3512,,0,0,0,1200,2023-10-23T00:00:00.000Z,0,2070,0,0,Dmitrii,,,,a48ff908-9304-4bf6-9540-ffa346025819,Vasilev,Russia,RUS,https://www.atptour.com/-/media/alias/player-headshot/V0EO,,0,0,0,0,,0,0,0,0,,,0,0
True,23,V0EP,,,2002-03-09T00:00:00.000Z,2144,,0,0,0,1640,2022-08-15T00:00:00.000Z,0,0,0,0,Jip,,,,a2f82653-d55c-4690-afcb-b16a450c10e3,Van Assendelft,Netherlands,NED,https://www.atptour.com/-/media/alias/player-headshot/V0EP,,0,0,0,1496,2023-12-04T00:00:00.000Z,0,0,0,0,,,0,0
True,25,V0EQ,two-handed,Sèvres,2000-01-30T00:00:00.000Z,9376,,0,0,0,1588,2023-01-16T00:00:00.000Z,0,0,0,0,Edouard,right,180.0,"5'11""",d707eaf8-5d4c-41f0-aed6-6139f5a24d98,Villoslada,France,FRA,https://www.atptour.com/-/media/alias/player-headshot/V0EQ,,0,0,0,1152,2022-09-12T00:00:00.000Z,0,0,0,0,72.0,158.0,264,0
True,22,V0ER,,,2003-05-07T00:00:00.000Z,636,,0,0,0,0,,0,0,0,0,Jakub,,,,3217de14-51d1-4ec6-94f9-6687a558915b,Voldrab,Czechia,CZE,https://www.atptour.com/-/media/alias/player-headshot/V0ER,,0,0,0,0,,0,0,0,0,,,108,0
True,21,V0ES,,,2004-04-15T00:00:00.000Z,2172,,0,0,0,1813,2022-08-15T00:00:00.000Z,0,0,0,0,Noa,right,,,a5985131-ce06-4642-8c20-c074ec13630a,Vukadin,Croatia,CRO,https://www.atptour.com/-/media/alias/player-headshot/V0ES,,0,0,0,1820,2024-06-17T00:00:00.000Z,0,0,0,0,,,0,0
True,23,V0ET,,,2002-03-29T00:00:00.000Z,12982,,0,0,0,1341,2022-08-08T00:00:00.000Z,0,0,0,0,Matas,,,,1e241dd7-7e30-4cc3-b873-7db03ce2d7ea,Vasiliauskas,Lithuania,LTU,https://www.atptour.com/-/media/alias/player-headshot/V0ET,,0,0,0,1002,2022-08-08T00:00:00.000Z,0,1561,0,0,,,1298,0
True,22,V0EV,,,2003-06-09T00:00:00.000Z,4670,,0,0,0,1824,2022-11-07T00:00:00.000Z,0,0,0,0,Alessio,,,,bc90c050-1543-462b-ba8a-7f5999dc16b9,Vasquez Gehrke,Germany,GER,https://www.atptour.com/-/media/alias/player-headshot/V0EV,,0,0,0,1245,2022-09-26T00:00:00.000Z,0,1325,0,0,,,0,0
True,19,V0EW,,,2005-11-21T00:00:00.000Z,430,,0,0,0,1813,2022-08-15T00:00:00.000Z,0,0,0,0,Marc,,,,bf40fe97-02d4-4e5c-8195-8eff4e51f32c,Vidal Iglesias,Spain,ESP,https://www.atptour.com/-/media/alias/player-headshot/V0EW,,0,0,0,0,,0,0,0,0,,,0,0
True,22,V0F2,,,2002-09-20T00:00:00.000Z,726,,0,0,0,0,,0,0,0,0,Alexander,,,,417c033a-f628-41c7-bff6-799246bb8d1b,Vikhlyantsev,Russia,RUS,https://www.atptour.com/-/media/alias/player-headshot/V0F2,,0,0,0,1866,2025-06-16T00:00:00.000Z,0,1866,0,0,,,414,0
True,22,V0F3,,,2002-06-17T00:00:00.000Z,108,,0,0,0,0,,0,0,0,0,Riccardo,,,,4acfe645-e37b-43f4-8cbe-9e5f18d1a666,Villa,Italy,ITA,https://www.atptour.com/-/media/alias/player-headshot/V0F3,,0,0,0,0,,0,0,0,0,,,0,0
